Date-Time,Duration,Air Temp F,Wind Spd (mph)
2018-05-24-12,960.53470790378,78,0.0
2018-05-24-13,804.0555923229649,80,0.0
2018-05-24-14,930.9706072351421,82,0.0
2018-05-24-15,1259.6992153443766,81,0.0
2018-05-24-16,1128.087934560327,82,0.0
2018-05-24-17,935.8649685017804,81,4.59999999999938
2018-05-24-18,1076.516378461971,81,0.0
2018-05-24-19,989.5790456431536,76,3.5
2018-05-24-20,907.6480395183698,74,3.5
2018-05-24-21,823.8594306049822,74,3.5
2018-05-24-22,841.5955610357584,71,5.8000000000000185
2018-05-24-23,879.5099818511796,70,7.5
2018-05-25-00,805.1378708551483,70,9.199999999999902
2018-05-25-01,669.4937888198758,69,4.599999999999983
2018-05-25-02,821.1878453038674,69,6.900000000000003
2018-05-25-03,693.6952380952381,67,4.6000000000000085
2018-05-25-04,567.5726495726495,67,5.7999999999999945
2018-05-25-05,661.1345381526104,66,3.5
2018-05-25-06,663.1437951411688,66,4.600000000000113
2018-05-25-07,748.3009328919651,66,3.5
2018-05-25-08,810.0367977023874,68,3.5
2018-05-25-09,865.4244115505945,72,4.700000000000365
2018-05-25-10,864.2597851112816,75,5.799999999999737
2018-05-25-11,1096.278314650174,79,5.79999999999974
2018-05-25-12,845.4386955158357,83,5.7999999999996525
2018-05-25-13,982.0469583778015,85,3.5
2018-05-25-14,1095.468365953573,85,4.599999999999932
2018-05-25-15,895.051866214251,85,13.80000000000094
2018-05-25-16,1185.8298746661187,85,16.100000000000094
2018-05-25-17,1304.2137889926485,84,5.799999999999513
2018-05-25-18,1246.677966101695,85,6.900000000000537
2018-05-25-19,904.3497810218978,84,5.799999999999626
2018-05-25-20,1033.252653927813,83,4.600000000000201
2018-05-25-21,871.5012224938876,80,5.199999999999903
2018-05-25-22,940.6214233308878,79,5.800000000000127
2018-05-25-23,965.1912421805183,78,9.200000000000047
2018-05-26-00,1999.0285714285715,78,8.100000000000055
2018-05-26-01,1666.903890160183,76,6.9000000000000545
2018-05-26-02,837.9250936329588,75,3.5
2018-05-26-03,776.560975609756,74,5.799999999999983
2018-05-26-04,620.5963302752293,73,6.899999999999987
2018-05-26-05,1409.408695652174,73,5.2
2018-05-26-06,782.1803797468355,73,3.5
2018-05-26-07,740.0713245997089,73,4.0
2018-05-26-08,816.4247517188694,73,4.6000000000000725
2018-05-26-09,888.3927855711423,76,0.0
2018-05-26-10,1065.8568147013782,81,0.0
2018-05-26-11,1082.579695079695,83,4.6000000000002315
2018-05-26-12,1364.9856275950176,85,0.0
2018-05-26-13,1170.7503101736972,88,0.0
2018-05-26-14,1395.4765478424015,89,0.0
2018-05-26-15,1127.3572181243414,87,3.5
2018-05-26-16,1289.4658890067162,87,4.600000000000229
2018-05-26-17,1739.1582783755641,85,3.5
2018-05-26-18,1494.5395491020251,87,0.0
2018-05-26-19,1083.5072284180092,84,0.0
2018-05-26-20,2704.1521276595745,80,0.0
2018-05-26-21,1169.7386363636363,80,0.0
2018-05-26-22,968.3501400560224,78,0.0
2018-05-26-23,933.6974248927039,80,0.0
2018-05-27-00,1652.125,79,0.0
2018-05-27-01,1393.9557291666667,79,3.5
2018-05-27-02,3960.34375,80,0.0
2018-05-27-03,824.8057142857143,77,4.600000000000014
2018-05-27-04,960.0421052631579,71,6.899999999999988
2018-05-27-05,673.3333333333334,71,8.100000000000007
2018-05-27-06,750.88,67,9.200000000000006
2018-05-27-07,463.0074626865672,65,6.899999999999985
2018-05-27-08,497.8246753246753,63,8.099999999999996
2018-05-27-09,593.25,61,10.40000000000003
2018-05-27-10,597.7236421725239,60,9.199999999999894
2018-05-27-11,652.2316293929713,61,6.900000000000041
2018-05-27-12,813.3963963963964,62,8.100000000000202
2018-05-27-13,816.7551867219917,62,8.100000000000236
2018-05-27-14,930.0889037433155,61,9.200000000000218
2018-05-27-15,977.9760625305324,60,15.0
2018-05-27-16,1092.6498422712934,60,10.40000000000024
2018-05-27-17,920.2516218721038,59,11.5
2018-05-27-18,1032.450611476952,59,11.5
2018-05-27-19,1015.7815789473684,58,8.10000000000025
2018-05-27-20,752.2083035075161,58,9.200000000000182
2018-05-27-21,728.0886699507389,58,8.10000000000015
2018-05-27-22,1090.0026385224273,57,9.199999999999882
2018-05-27-23,2458.2600619195046,57,5.800000000000065
2018-05-28-00,1023.4106280193237,56,8.099999999999943
2018-05-28-01,700.6518218623481,56,6.900000000000026
2018-05-28-02,616.125748502994,56,5.200000000000014
2018-05-28-03,3792.75,56,3.5
2018-05-28-04,778.9411764705883,56,3.5
2018-05-28-05,869.2952380952381,56,4.6000000000000085
2018-05-28-06,662.4681818181818,57,4.600000000000016
2018-05-28-07,739.905376344086,57,0.0
2018-05-28-08,721.9747596153846,57,3.5
2018-05-28-09,835.5536568694464,58,3.5
2018-05-28-10,896.2611977856064,58,0.0
2018-05-28-11,947.5485015772871,60,0.0
2018-05-28-12,1021.0669840190411,63,0.0
2018-05-28-13,1076.4867283030121,66,0.0
2018-05-28-14,1094.5687331536387,67,3.5
2018-05-28-15,1160.2178631051752,67,3.5
2018-05-28-16,1105.6750779699462,67,0.0
2018-05-28-17,1011.1637103809247,69,0.0
2018-05-28-18,995.2466007416564,68,0.0
2018-05-28-19,1066.3015112421674,65,3.5
2018-05-28-20,878.6083418107834,63,0.0
2018-05-28-21,783.9331742243437,61,4.600000000000061
2018-05-28-22,772.001030927835,62,0.0
2018-05-28-23,687.8467048710602,62,3.5
2018-05-29-00,739.3076923076923,62,0.0
2018-05-29-01,780.2827586206896,63,0.0
2018-05-29-02,892.2784810126582,64,0.0
2018-05-29-03,707.2051282051282,65,3.5
2018-05-29-04,523.4513274336283,66,4.600000000000009
2018-05-29-05,620.0695970695971,65,3.5
2018-05-29-06,675.8895881006865,65,0.0
2018-05-29-07,778.9091394975949,66,0.0
2018-05-29-08,821.4914258494761,68,0.0
2018-05-29-09,859.9308314937454,71,0.0
2018-05-29-10,874.9734712230215,74,4.600000000000192
2018-05-29-11,1350.2618266978923,77,0.0
2018-05-29-12,846.920872022608,82,0.0
2018-05-29-13,879.6372661321114,86,0.0
2018-05-29-14,811.7467861316712,88,0.0
2018-05-29-15,880.3811503811504,87,0.0
2018-05-29-16,831.0725274725274,86,0.0
2018-05-29-17,896.502361528553,84,4.599999999999418
2018-05-29-18,972.892749244713,83,0.0
2018-05-29-19,1198.749703908409,81,3.5
2018-05-29-20,1132.1669974482563,79,0.0
2018-05-29-21,874.3678160919541,77,0.0
2018-05-29-22,867.0441276306857,75,0.0
2018-05-29-23,925.0356321839081,74,0.0
2018-05-30-00,873.1136363636364,74,0.0
2018-05-30-01,798.071129707113,72,3.5
2018-05-30-02,682.952380952381,70,0.0
2018-05-30-03,768.4363636363636,68,4.599999999999996
2018-05-30-04,673.495238095238,67,4.6000000000000085
2018-05-30-05,665.9055876685934,65,0.0
2018-05-30-06,670.5673366834171,65,0.0
2018-05-30-07,742.94988836517,65,0.0
2018-05-30-08,874.032960650501,65,0.0
2018-05-30-09,903.7637286571297,67,0.0
2018-05-30-10,852.1694542253521,67,4.600000000000196
2018-05-30-11,823.3505013673655,68,4.60000000000019
2018-05-30-12,800.766129032258,70,3.5
2018-05-30-13,812.5063009636768,75,3.5
2018-05-30-14,901.9064483795523,77,4.600000000000236
2018-05-30-15,843.1171060698957,75,3.5
2018-05-30-16,835.2620948802255,75,5.799999999999557
2018-05-30-17,890.7007122698562,72,0.0
2018-05-30-18,1067.051767509599,71,4.599999999999352
2018-05-30-19,960.5018913000199,69,4.599999999999759
2018-05-30-20,840.5088138631611,62,4.60000000000025
2018-05-30-21,774.7328132618235,61,3.5
2018-05-30-22,867.4983232729711,62,0.0
2018-05-30-23,824.2251791197543,64,0.0
2018-05-31-00,776.5010706638116,64,0.0
2018-05-31-01,906.7554347826087,64,0.0
2018-05-31-02,731.1862745098039,63,0.0
2018-05-31-03,755.1111111111111,64,4.599999999999996
2018-05-31-04,719.2181818181818,63,3.5
2018-05-31-05,625.3374485596707,63,0.0
2018-05-31-06,659.0931088900579,63,0.0
2018-05-31-07,728.1083615524876,64,0.0
2018-05-31-08,782.6665644171779,65,3.5
2018-05-31-09,749.9530765825587,66,0.0
2018-05-31-10,763.2431302270012,67,4.600000000000136
2018-05-31-11,723.6287769784172,68,4.599999999999944
2018-05-31-12,750.3404825737265,66,0.0
2018-05-31-13,670.2011173184358,67,3.5
2018-05-31-14,694.0622857142857,67,4.600000000000146
2018-05-31-15,849.3976982097187,67,3.5
2018-05-31-16,768.5955952760931,68,3.5
2018-05-31-17,808.6030186030187,68,0.0
2018-05-31-18,866.9954263312643,66,3.5
2018-05-31-19,772.8030303030303,66,5.799999999999568
2018-05-31-20,859.359643102265,66,4.600000000000232
2018-05-31-21,742.1437532671197,65,0.0
2018-05-31-22,770.1597315436242,65,0.0
2018-05-31-23,717.2737967914438,65,0.0
